"";"Genera_Prefix";"Lineage_Name";"Lineage";"parasiteGenus";"order";"family";"genus";"species";"Host_Environment";"continent";"country";"Latitude";"Longitude";"strategy_3";"distance_4";"distance_quanti_RES0";"distance_quanti_ALL"
"10463";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_collybita";"Wild";"Europe";"France";43,1;-1;"partial_mig";"long";"3646.74604138107";"3646.74604138107"
"10464";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_collybita";"Wild";"Europe";"Sweden";55,7;13,4666666666667;"partial_mig";"long";"3646.74604138107";"3646.74604138107"
"10465";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_trochilus";"Wild";"Europe";"Portugal";38,2963888888889;-6,89833333333333;"strict_mig";"long";"6870.03323463227";"6870.03323463227"
"10466";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Wild";"Europe";"Sweden";57,1666666666667;16,9666666666667;"strict_mig";"long";"6644.40380459117";"6644.40380459117"
"10467";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_major";"Wild";"Europe";"Switzerland";46,6666666666667;6,33333333333333;"resident";"resident";"0";"1627.12585057236"
"10468";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_borin";"Wild";"Europe";"Italy";41,1333333333333;15,2722222222222;"strict_mig";"long";"5756.656993476";"5756.656993476"
"10469";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_borin";"Wild";"Europe";"Sweden";59,1666666666667;15,4166666666667;"strict_mig";"long";"5756.656993476";"5756.656993476"
"10470";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_borin";"Wild";"Europe";"Sweden";57,4888888888889;17,9944444444444;"strict_mig";"long";"5756.656993476";"5756.656993476"
"10471";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Turdidae";"Luscinia";"Luscinia_svecica";"Wild";"Europe";"Spain";40,3333333333333;-4,66666666666667;"strict_mig";"variable";"3676.99787019366";"3676.99787019366"
"10472";"H_";"WW2";"H_WW2";"Haemoproteus";"Gruiformes";"Rallidae";"Crex";"Crex_crex";"Wild";"Europe";"Poland";54,3166666666667;20,4;"strict_mig";"long";"7298.36403247875";"7298.36403247875"
"10473";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Turdidae";"Luscinia";"Luscinia_svecica";"Wild";"Europe";"Norway";61,4166666666667;8,86666666666667;"strict_mig";"variable";"3676.99787019366";"3676.99787019366"
"10474";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Turdidae";"Luscinia";"Luscinia_svecica";"Wild";"Europe";"Czech_Republic";50,75;15,6166666666667;"strict_mig";"variable";"3676.99787019366";"3676.99787019366"
"10475";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Turdidae";"Luscinia";"Luscinia_svecica";"Wild";"Asia";"Russia";59,85;30,1166666666667;"strict_mig";"variable";"3676.99787019366";"3676.99787019366"
"10476";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Hirundinidae";"Hirundo";"Hirundo_rustica";"Wild";"Europe";"Sweden";59,1666666666667;15,4166666666667;"strict_mig";"long";"5030.61575613198";"5030.61575613198"
"10477";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Hirundinidae";"Hirundo";"Hirundo_rustica";"Wild";"Europe";"Germany";53,9166666666667;9,51666666666667;"strict_mig";"long";"5030.61575613198";"5030.61575613198"
"10478";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Turdidae";"Erithacus";"Erithacus_rubecula";"Wild";"Europe";"Sweden";59,1666666666667;15,4166666666667;"partial_mig";"variable";"1672.89601538766";"1672.89601538766"
"10479";"H_";"WW2";"H_WW2";"Haemoproteus";"Piciformes";"Picidae";"Jynx";"Jynx_torquilla";"Wild";"Europe";"Sweden";59,1666666666667;15,4166666666667;"partial_mig";"variable";"3940.1735161654";"3940.1735161654"
"10480";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Turdidae";"Luscinia";"Luscinia_luscinia";"Wild";"Europe";"Sweden";59,1666666666667;15,4166666666667;"strict_mig";"long";"7439.33238956298";"7439.33238956298"
"10481";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Panuridae";"Panurus";"Panurus_biarmicus";"Wild";"Europe";"Sweden";59,1666666666667;15,4166666666667;"partial_mig";"short";"1416.4719993349";"1416.4719993349"
"10482";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_major";"Wild";"Europe";"Sweden";59,1666666666667;15,4166666666667;"resident";"resident";"0";"1627.12585057236"
"10483";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_trochilus";"Wild";"Europe";"Sweden";59,1666666666667;15,4166666666667;"strict_mig";"long";"6870.03323463227";"6870.03323463227"
"10484";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_atricapilla";"Wild";"Europe";"Sweden";59,1666666666667;15,4166666666667;"partial_mig";"variable";"2202.5091515955";"2202.5091515955"
"10485";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_atricapilla";"Wild";"Europe";"Sweden";59,1666666666667;15,4166666666667;"partial_mig";"variable";"2202.5091515955";"2202.5091515955"
"10486";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_borin";"Wild";"Europe";"Sweden";59,1666666666667;15,4166666666667;"strict_mig";"long";"5756.656993476";"5756.656993476"
"10487";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_borin";"Wild";"Europe";"Sweden";59,1666666666667;15,4166666666667;"strict_mig";"long";"5756.656993476";"5756.656993476"
"10488";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_trochilus";"Wild";"Europe";"Bulgaria";44,0166666666667;26,4333333333333;"strict_mig";"long";"6870.03323463227";"6870.03323463227"
"10489";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_major";"Wild";"Europe";"Germany";48;7,85;"resident";"resident";"0";"1627.12585057236"
"10490";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_major";"Wild";"Europe";"Sweden";57,05;18,2833333333333;"resident";"resident";"0";"1627.12585057236"
"10491";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_trochilus";"Wild";"Asia";"Turkey";40,3736111111111;37,7586111111111;"strict_mig";"long";"6870.03323463227";"6870.03323463227"
"10492";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Wild";"Europe";"Sweden";57,1666666666667;16,9666666666667;"strict_mig";"long";"6644.40380459117";"6644.40380459117"
"10493";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Wild";"Europe";"Sweden";57,2166666666667;18,5333333333333;"strict_mig";"long";"6644.40380459117";"6644.40380459117"
"10494";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Wild";"Europe";"Sweden";57,1666666666667;18,3333333333333;"strict_mig";"long";"6644.40380459117";"6644.40380459117"
"10495";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_palustris";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"6943.39949497272";"6943.39949497272"
"10496";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_palustris";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"6943.39949497272";"6943.39949497272"
"10497";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_schoenobaenus";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"5417.7011891341";"5417.7011891341"
"10498";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_schoenobaenus";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"5417.7011891341";"5417.7011891341"
"10499";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_scirpaceus";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"4222.12328959601";"4222.12328959601"
"10500";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_scirpaceus";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"4222.12328959601";"4222.12328959601"
"10501";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Certhiidae";"Certhia";"Certhia_familiaris";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"resident";"resident";"0";"1275.80964835958"
"10502";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Corvidae";"Corvus";"Corvus_monedula";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"partial_mig";"short";"1852.93948905851";"1852.93948905851"
"10503";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Locustella";"Locustella_naevia";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"3851.95653367753";"3851.95653367753"
"10504";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Panuridae";"Panurus";"Panurus_biarmicus";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"partial_mig";"short";"1416.4719993349";"1416.4719993349"
"10505";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_major";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"resident";"resident";"0";"1627.12585057236"
"10506";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_major";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"resident";"resident";"0";"1627.12585057236"
"10507";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_palustris";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"resident";"resident";"0";"954.928885570377"
"10508";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_palustris";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"resident";"resident";"0";"954.928885570377"
"10509";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Muscicapidae";"Phoenicurus";"Phoenicurus_phoenicurus";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"4397.28448736654";"4397.28448736654"
"10510";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_collybita";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"partial_mig";"long";"3646.74604138107";"3646.74604138107"
"10511";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_collybita";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"partial_mig";"long";"3646.74604138107";"3646.74604138107"
"10512";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_sibilatrix";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"5163.4671976634";"5163.4671976634"
"10513";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_trochilus";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"6870.03323463227";"6870.03323463227"
"10514";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_trochilus";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"6870.03323463227";"6870.03323463227"
"10515";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Paridae";"Remiz";"Remiz_pendulinus";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"partial_mig";"variable";"1690.61400385434";"1690.61400385434"
"10516";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Turdidae";"Saxicola";"Saxicola_rubetra";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"4800.4119535713";"4800.4119535713"
"10517";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_atricapilla";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"partial_mig";"variable";"2202.5091515955";"2202.5091515955"
"10518";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_atricapilla";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"partial_mig";"variable";"2202.5091515955";"2202.5091515955"
"10519";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_borin";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"5756.656993476";"5756.656993476"
"10520";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_borin";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"5756.656993476";"5756.656993476"
"10521";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_communis";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"4477.01363064048";"4477.01363064048"
"10522";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_communis";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"4477.01363064048";"4477.01363064048"
"10523";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_curruca";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"3417.33207491531";"3417.33207491531"
"10524";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_curruca";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"3417.33207491531";"3417.33207491531"
"10525";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Certhiidae";"Troglodytes";"Troglodytes_troglodytes";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"partial_mig";"short";"1591.34696563524";"1591.34696563524"
"10526";"H_";"WW2";"H_WW2";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_major";"Wild";"Europe";"France";44,2833333333333;1,63888888888889;"resident";"resident";"0";"1627.12585057236"
"10527";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Pycnonotidae";"Andropadus";"Andropadus_virens";"Wild";"Africa";"Gabon";0;0;"resident";"resident";"0";"671.190198216174"
"10528";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_trochilus";"Wild";"Europe";"Sweden";0;0;"strict_mig";"long";"6870.03323463227";"6870.03323463227"
"10529";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Turdidae";"Luscinia";"Luscinia_svecica";"Wild";"Europe";"Sweden";0;0;"strict_mig";"variable";"3676.99787019366";"3676.99787019366"
"10530";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_trochilus";"Wild";"Africa";"Nigeria";0;0;"strict_mig";"long";"6870.03323463227";"6870.03323463227"
"10531";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Ploceidae";"Quelea";"Quelea_quelea";"Wild";"Africa";"Zimbabwe";0;0;"resident";"resident";"0";"945.184876574703"
"10532";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Ploceidae";"Quelea";"Quelea_quelea";"Wild";"Africa";"Botswana";0;0;"resident";"resident";"0";"945.184876574703"
"10533";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Corvidae";"Cyanocorax";"Cyanocorax_yncas";"Wild";"North_America";"United_States";0;0;"resident";"resident";"0";"539.572033539295"
"10534";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Pycnonotidae";"Andropadus";"Andropadus_virens";"Wild";"Africa";"Gabon";0;0;"resident";"resident";"0";"671.190198216174"
"10535";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Estrildidae";"Spermophaga";"Spermophaga_haematina";"Wild";"Africa";"Gabon";0;0;"resident";"resident";"0";"432.869625975834"
"10536";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Parulidae";"Geothlypis";"Geothlypis_trichas";"Wild";"North_America";"United_States";0;0;"partial_mig";"variable";"1817.30363520731";"1817.30363520731"
"10537";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Passeridae";"Passer";"Passer_domesticus";"Wild";"North_America";"United_States";38,6;-89,8;"resident";"resident";"0";"511.433772274703"
"10538";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Passeridae";"Passer";"Passer_montanus";"Wild";"North_America";"United_States";38,6;-89,8;"resident";"resident";"0";"1407.21009038044"
"10539";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_collybita";"Wild";"Europe";"Sweden";63,2;18,6;"partial_mig";"long";"3646.74604138107";"3646.74604138107"
"10540";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Pycnonotidae";"Hypsipetes";"Hypsipetes_madagascariensis";"Wild";"Africa";"Mayotte";0;0;"resident";"resident";"0";"204.460586588597"
"10541";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Fringillidae";"Carpodacus";"Carpodacus_erythrinus";"Wild";"Europe";"Czech_Republic";48,8166666666667;13,9333333333333;"strict_mig";"long";"2731.00063968426";"2731.00063968426"
"10542";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Icteridae";"Dolichonyx";"Dolichonyx_oryzivorus";"Wild";"North_America";"United_States";40,8;-97,5666666666667;"strict_mig";"long";"7193.3022148631";"7193.3022148631"
"10543";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Turdidae";"Luscinia";"Luscinia_svecica";"Wild";"Europe";"Spain";40,3333333333333;-4,66666666666667;"strict_mig";"variable";"3676.99787019366";"3676.99787019366"
"10544";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_borin";"Wild";"Europe";"Spain";37,3833333333333;-4,05;"strict_mig";"long";"5756.656993476";"5756.656993476"
"10545";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Ploceidae";"Euplectes";"Euplectes_hordeaceus";"Wild";"Africa";"Gabon";0;0;"resident";"resident";"0";"871.029082791311"
"10546";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Ploceidae";"Ploceus";"Ploceus_nigricollis";"Wild";"Africa";"Gabon";0;0;"resident";"resident";"0";"741.594244917987"
"10547";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Ploceidae";"Ploceus";"Ploceus_princeps";"Wild";"Africa";"São_Tomé_and_Príncipe";0;0;"resident";"resident";"0";"0"
"10548";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Ploceidae";"Ploceus";"Ploceus_cucullatus";"Wild";"Africa";"São_Tomé_and_Príncipe";0;0;"resident";"resident";"0";"1022.41873162191"
"10549";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_semitorquata";"Wild";"Europe";"Bulgaria";45,1444444444444;28,4944444444444;"strict_mig";"long";"4447.41466960965";"4447.41466960965"
"10550";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_hypoleuca";"Wild";"Europe";"Germany";52,45;7,25;"strict_mig";"long";"5286.26767557973";"5286.26767557973"
"10551";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Fringillidae";"Spizella";"Spizella_passerina";"Wild";"North_America";"United_States";35,5333333333333;-106,65;"partial_mig";"variable";"1781.37006196156";"1781.37006196156"
"10552";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"Wild";"North_America";"United_States";34,4444444444444;-104,144444444444;"partial_mig";"variable";"2070.21281974192";"2070.21281974192"
"10553";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_townsendi";"Wild";"North_America";"United_States";67,3847222222222;-145,921666666667;"strict_mig";"variable";"2606.47696133622";"2606.47696133622"
"10554";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Fringillidae";"Cardinalis";"Cardinalis_cardinalis";"Wild";"North_America";"United_States";0;0;"resident";"resident";"0";"668.190613333033"
"10555";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Parulidae";"Geothlypis";"Geothlypis_trichas";"Wild";"North_America";"United_States";0;0;"partial_mig";"variable";"1817.30363520731";"1817.30363520731"
"10556";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Fringillidae";"Carpodacus";"Carpodacus_mexicanus";"Wild";"North_America";"United_States";0;0;"resident";"resident";"0";"780.735643289777"
"10557";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Fringillidae";"Melospiza";"Melospiza_melodia";"Wild";"North_America";"United_States";0;0;"partial_mig";"variable";"1359.89089246874";"1359.89089246874"
"10558";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Fringillidae";"Pheucticus";"Pheucticus_ludovicianus";"Wild";"North_America";"United_States";0;0;"strict_mig";"variable";"2945.6363656983";"2945.6363656983"
"10559";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Fringillidae";"Quiscalus";"Quiscalus_quiscula";"Wild";"North_America";"United_States";0;0;"partial_mig";"variable";"1135.89669834292";"1135.89669834292"
"10560";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Fringillidae";"Spizella";"Spizella_passerina";"Wild";"North_America";"United_States";0;0;"partial_mig";"variable";"1781.37006196156";"1781.37006196156"
"10561";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Fringillidae";"Spizella";"Spizella_pusilla";"Wild";"North_America";"United_States";0;0;"partial_mig";"short";"853.086098720358";"853.086098720358"
"10562";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Ploceidae";"Foudia";"Foudia_omissa";"Wild";"Africa";"Madagascar";-16,4277777777778;49,2222222222222;"resident";"resident";"0";"159.939884132272"
"10563";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Hirundinidae";"Tachycineta";"Tachycineta_bicolor";"Wild";"North_America";"Canada";45,5833333333333;-71,5;"strict_mig";"variable";"2559.58318571023";"2559.58318571023"
"10564";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"Wild";"North_America";"Canada";51,4705555555556;-111,785555555556;"partial_mig";"variable";"2070.21281974192";"2070.21281974192"
"10565";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Ploceidae";"Foudia";"Foudia_omissa";"Wild";"Africa";"Madagascar";-14,4388888888889;51,0055555555556;"resident";"resident";"0";"159.939884132272"
"10566";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Ploceidae";"Ploceus";"Ploceus_nelicourvi";"Wild";"Africa";"Madagascar";-14,4388888888889;51,0055555555556;"resident";"resident";"0";"131.003539554346"
"10567";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Icteridae";"Cacicus";"Cacicus_uropygialis";"Wild";"South_America";"Peru";-5,41666666666667;-76,45;"resident";"resident";"0";"321.954261007552"
"10568";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Motacillidae";"Anthus";"Anthus_trivialis";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"4868.56038226539";"4868.56038226539"
"10569";"P_";"WW3";"P_WW3";"Plasmodium";"Passeriformes";"Muscicapidae";"Muscicapa";"Muscicapa_striata";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"strict_mig";"long";"6026.27062975451";"6026.27062975451"
"10570";"P_";"WW4";"P_WW4";"Plasmodium";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_trochilus";"Wild";"Europe";"Sweden";0;0;"strict_mig";"long";"6870.03323463227";"6870.03323463227"
"10571";"P_";"WW4";"P_WW4";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Wild";"Europe";"Hungary";47,7166666666667;19,0166666666667;"strict_mig";"long";"6644.40380459117";"6644.40380459117"
"10572";"P_";"WW4";"P_WW4";"Plasmodium";"Passeriformes";"Sylviidae";"Locustella";"Locustella_luscinioides";"Wild";"Europe";"Portugal";42,3563888888889;-6,21944444444444;"strict_mig";"long";"4156.11388920802";"4156.11388920802"
"10573";"P_";"WW4";"P_WW4";"Plasmodium";"Passeriformes";"Sylviidae";"Locustella";"Locustella_luscinioides";"Wild";"Europe";"Portugal";38,2963888888889;-6,89833333333333;"strict_mig";"long";"4156.11388920802";"4156.11388920802"
"10574";"P_";"WW4";"P_WW4";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Wild";"Europe";"Sweden";57,1666666666667;16,9666666666667;"strict_mig";"long";"6644.40380459117";"6644.40380459117"
"10575";"P_";"WW4";"P_WW4";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_hypoleuca";"Wild";"Europe";"Sweden";57,1666666666667;16,9666666666667;"strict_mig";"long";"5286.26767557973";"5286.26767557973"
"10576";"P_";"WW4";"P_WW4";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Wild";"Europe";"Sweden";57,1666666666667;16,9666666666667;"strict_mig";"long";"6644.40380459117";"6644.40380459117"
"10577";"P_";"WW4";"P_WW4";"Plasmodium";"Passeriformes";"Ploceidae";"Euplectes";"Euplectes_ardens";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"792.137438924293"
"10578";"P_";"WW4";"P_WW4";"Plasmodium";"Passeriformes";"Cisticolidae";"Cisticola";"Cisticola_woosnami";"Wild";"Africa";"Malawi";-8,56388888888889;35,6611111111111;"resident";"resident";"0";"313.747618082862"
